,id,name,lat,lng
0,4e0980fa2271dfa46bbc1e97,jay-r & marie rice store,13.9434398897489,121.1607448105585
1,5b8005f35b971100258fb2b3,alfamart carmel,13.934917,121.1582
2,4f59e081e4b05b5a09ff8988,7-eleven infront of mercado hospital,14.081748889857465,121.15177836985454
3,4fa12f8ee4b0f30726ecff3c,pnp store,14.084683955888055,121.13924212094952
4,500c99f6e4b02a36eacd11df,gema's store :d,14.1060538,121.1474948
5,4d691c0f82cba093ad60d6d8,7-eleven,14.077182390200203,121.19432799433602
6,5998fc13acb00b52a06ded97,walter mart supermarket,13.949611081026196,120.72881407906273
8,4e05a41c091afe7701ff36d2,bauan wine store,13.787487366112282,121.00989818572998
9,51c67d6b498edb109d2287c3,bauan citi mart,13.7904478167462,121.01079913402536
10,58df8cf1b3cdc853094377fb,alfamart,13.789929,121.004737
12,59a5598467e5f24c73e39ada,alfamart,13.94304,120.7889
13,56c73fec498eeed0c18ad2b8,7-eleven,14.035181,121.160558
14,5a191b0b780eee2e5330e293,alfamart,14.044129,121.158864
15,51f121d8498e133b2dceab70,helen's sari sari store,13.963263511657715,121.10847473144531
16,50dd2a5fe4b071850f4d4772,mnm rice store,13.87705925789576,121.21369621970837
17,5abd92ad51950e53c2cd376d,alfamart,13.877522,121.214348
18,4f2e6186e4b0dbffdd36dd78,7-eleven,13.880624216037734,120.91551797836378
19,4cf7a39ac020b60c65692675,7-eleven,13.880503911333221,120.91571974792477
20,5b00301867a9fe002cd7da1f,alfamart,13.877739,120.91749
21,4d8df7b0d00a6ea81975ad4f,"mini stop, poblacion, sjdm",14.733983,121.060314
22,50df0c0ae4b06fa991c07491,mini stop,14.738092039636774,121.05940108333068
23,4d3ff6a4467754817a3053f4,mini stop novaliches,14.73457774816917,121.04646325643427
24,5969f8fab9a5a85aa6efa728,easy day convinience store - camarin,14.745017,121.05402
25,591cf2bca87921623bce1c8d,mightee mart hobart,14.734206,121.04801
28,5e3be896c93fa10008769d52,the alley,14.73324,121.058153
29,56514056498e58a4affb6d10,7/11 bagumbong,14.748113388444125,121.03386559479588
30,4cd1fa9a1ac7a1cdea532292,ministop (caloocan city hall),14.73729935525522,121.02991245724587
31,5217e33e11d28f3e11e71a4e,caval sari-sari store,14.729201,121.023201
32,4d839ab6e83fa1432fc450a1,7 eleven meycauayan,14.741750413675064,120.95707317794057
33,5b6595dfe17910002c1d52d3,7-11,14.711417,120.984064
34,5136b0e9e4b041205b27ea6c,convenience,14.699777603149414,120.96581268310547
35,5ee73b0b300a9500089ec18b,alfamart bancal,14.729434,120.955246
36,4d58111b36d1721eed42f2b1,7eleven don antonio,14.67793170517872,121.07798522737451
37,54d5e77f498ee1bc7e3d8fae,7-11 regalado hive,14.70115434270415,121.06548042982551
38,4cfa1577c671721e7351bb18,simplicity mini-stop,14.673194657163577,121.07236550625119
39,4cfb417a7945224b635785e7,simplicity convenience store,14.66817394631433,121.07370267801186
40,512dd964e4b037822a0a3aa2,gary's filipino snack store,14.699917,121.066312
41,50c2fbd9e4b0f9a0d76a1b3b,blue store ma. christina st. npc vill.,14.689441188229042,121.04808126065141
42,4dcc064cd4c0dfa030ddbd68,tiday's store,14.690343,121.04709
43,4f4b104ce4b030691c1e66ab,mikro food mart,14.7001921784098,121.06198736221744
44,5c204630b6b04b002c94542a,wang mart korean grocery,14.68874,121.07451
47,4d8751f399b78cfa6433f61f,7 eleven,14.686126245317562,121.0241153739202
48,4de63a2c1f6e9d90c7ed4d27,7-eleven,14.668346756665944,121.0203492204505
49,4da04b073edff04d25263d99,andrey & pj store,14.689050980673105,121.02109862212716
50,59e74486356b4970ae34cb41,hazel's sari-sari store,14.688582,120.99909
51,4d69beb6a9702c0fcda224be,cath's store,14.676638461719016,121.03487491607666
52,510bfc2fe4b04cfd24f1e5ca,tuners minimart,14.676795364938917,121.03193383696288
53,4d5cdd7f9ac9a09300097594,mighty mart,14.663754423409511,121.01937265090197
54,5ebfb3b2db89a1000870480a,daehan mart,14.680891,121.01944
55,505d9839e4b0d4448463e9f0,alw mart,14.695777,121.031932
56,5b80da95fe3740002c7a1420,ultra mega value mart,14.687924,121.000465
62,4cebebfbb4952d43e66a65f5,ministop - marulas,14.67482015769105,120.9823862958942
64,4ff107dae4b0cf988123b6d3,ate leah's store,14.678584966647664,120.98218405129766
65,4f12af70e4b03856f1a24917,"aling baby's store, punta sta. ana",14.66620811903043,120.9666502781366
66,4ed39319722e01c5860951bc,aling nene sari-sari store,14.671266690255008,120.99108731727817
67,4d9fa5d3e357a1438d4fe074,jemms shoppers mart,14.669656798541476,120.97026992522574
69,5ca89b20e65d0c003945e3cb,cheat day,14.666491,120.966611
70,4fc0c23ce4b045c5b4f15abb,allure purified drinking water,14.679867,120.984012
71,4cbb43684352a1cdf4ce97f5,7-eleven,14.644699946238097,121.04986610316712
72,4ba10db9f964a520fe9237e3,7-eleven,14.640071852163121,121.03566239273839
73,4ea8832293adf5b1fbc1f4a3,7-eleven,14.635432778157616,121.0355856197638
74,4d6a6acafd7ea35de99fb14a,7-eleven,14.629772154001728,121.04905111964484
75,5a2cdfb6c21cb17f0c05937f,7 eleven,14.657682,121.029621
76,4d5240078a592c0f322da49f,ministop,14.636645422976493,121.05255603790283
77,4d21b5775c4ca1cd61a3ab3d,mini stop,14.657549131388082,121.05624373243501
78,4cc1c527d43ba1436fc653f8,"mini stop dona soledad ext., paranaque",14.663944,121.042841
81,4eb4a12293ad23656fd51f58,crystal clear water store,14.664419,121.042642
82,51f856fd498ea7ecdafac3a5,david's fish store,14.639411851749381,121.05632185935973
83,4f41c0c4e4b029502a89332a,cdo food store,14.66175139317558,121.04412858921062
84,4e5f1fe3a8090ec2165138b5,josie's store,14.66127645862322,121.04090365073557
85,53d4a99d498e2a83f3b066fa,alkabest water store,14.638785362243652,121.05419158935547
86,4e7b5a0ab0fb5921304e2394,giant sari-sari store & mini palengke,14.636159047575005,121.04818334161101
87,571baa1d498ed5efca286439,igor's store,14.633332,121.04896
88,571efd4938fa3ed9379e674b,ganda's store,14.632909405790064,121.04914498860609
89,5007953de4b040ee691f3b7f,chaw's store,14.63525723387876,121.06566515653722
90,4edd26639a5286d9229ecbc9,jen's store,14.658313015777289,121.02561503180361
91,4c68be5935d3be9a2ac11d06,lady starwar store,14.657965,121.025271
92,56a09d5c498e7f952c8d4b87,queen sophia wine & liquors store,14.635365,121.03401
93,4b49587bf964a520fa6d26e3,rustan's supermarket fresh,14.642817340031877,121.07458398201753
94,50dadda6498ee282b200f602,echostore,14.642629631940162,121.03997385384498
95,4ea0eea66c25b62f3cc204a3,caballero's minimart,14.663911967707012,121.05454746184012
96,51947a9e498e2d07fa5954ad,mixxxcp3 mini mart and foodhouse,14.648554,121.056926
98,4e0ed1b61f6e9964ea26f77d,e-mart,14.6286216,121.0500565
99,582061623c94c10b92dc702e,robinsons easymart,14.662906,121.04331
100,4f1d383be4b0838233e09819,savemore market,14.628964,121.046623
105,593bef25b2958f037105ee98,all about baking,14.656158,121.032652
108,607574579dd7a011f26751df,7-eleven,14.637191,121.001214
110,4cd2b921d5d7a1cdfdcc7966,7 eleven,14.636551979147717,121.0166795632312
111,4cb65ef952edb1f7387f6efe,7-11,14.639166698476345,121.02623117141933
112,516146d1e4b0b6b8526fb4c5,sam's store - kaingin road,14.655783,120.99777
116,5201e88f498e58f25d5f2d9b,race variety store,14.652717420080023,120.98663226223431
117,5201e8ad498e15af9dc5b386,race variety store,14.65214,120.984605
118,4b994369f964a520986e35e3,walter mart,14.657353112664206,121.0208794593111
120,52511df0498eb5708c4b5972,walter mart supermarket,14.657293265655165,121.02086378388096
121,5147fcc2e4b06da9ef4e29c6,easy mart muñoz,14.657042121258268,121.02004024669426
123,4d381a2299fe8eecbcdd2455,kemp mart,14.640249166113016,121.01550681364353
124,55e13eb4498ed5127e718224,oedo mart,14.635869389756444,121.00553564954438
125,58da32dc37da1d2e70d1da32,top value mart,14.634015,121.001015
126,5a043f2a8173cb5665ae405e,alfamart judge juan luna,14.65241,121.021474
135,54040e33498ec355339440cc,all about baking,14.661989520303257,121.02017996853168
137,4f3c81e0e4b0d26d1501c03c,711 maypajo caloocan city,14.639871489665456,120.97026374847408
138,4be9f1a661aca593e1388300,mini stop,14.653769,120.956415
139,57f347becd10637f81d690f1,fredlina's store,14.638549,120.97413
142,52eeeacd498edcd45e5d6a3c,nita's sari-sari store balut tondo manila,14.629526107496751,120.9661292572686
144,4e2e919f18a8ea95b09c633c,robinson's supermarket,14.655045334146942,120.96164726506949
146,4d8489e37e8ef04ddfdb0cbe,- best top mart @ s'daan -,14.658031399079672,120.96857187339458
147,58b127c78cb34e443bfbc66a,glee mart bluementritt,14.623529,120.98264
152,5a4895c52619ee70329ca884,easy day shop,14.658802,120.952799
153,4f5018bde4b0b0fc194a3de0,7-eleven,14.636328812580707,121.07293009757996
155,4c695bf70e98a593bc2e2459,7-eleven,14.610608439129122,121.07937684332018
156,4d6a6a7eb6f46dcbd13f30b2,7-eleven,14.625406,121.055652
158,4ba0c6b5f964a520e47c37e3,7-eleven,14.610607142722703,121.07932582246713
159,5120e059e4b0a1ec83450db4,7-eleven,14.635762268405772,121.09525134955759
160,4d300e97a62d721ed9ad967d,7-11 marikina,14.633543938827566,121.0976987369839
161,4d8e091ad265236a3df8ff16,ministop,14.625030294014804,121.0648422808194
163,4d2bc9ba342d6dcbab8219cb,ministop,14.627583546474769,121.05438816485547
164,5f8025a10349b662d36ef206,ministop,14.634266,121.073043
165,4d2bc9cb6e27a1436b3e3b24,ministop,14.623848838547714,121.05918301299053
166,4d45a4e41928a35d831bc570,david's store,14.63408607063438,121.08863622790572
168,4e1a3dafae6092c2766395e9,castillo's store,14.622049727952142,121.09288573265076
169,510f32cfe4b0c50299b8883b,dec's asian store,14.610286743203414,121.0802128926345
171,4fe87889e4b0c7d6bbfc847d,almendo's store,14.630711151463249,121.08064386832666
172,512649a2e4b066d72cae743c,ate acheng's store,14.629979,121.080211
173,4df9a7bf922ec3e462cc23ce,anson supermart and department store,14.628162961224122,121.06454014778137
174,50b48795e4b02b6c73f8add5,aling lilia's store,14.623398,121.080359
175,4f995acde4b05c77b866dc4b,mercado's sari-sari store,14.632714870893325,121.09186548263935
177,4ea7c05400392ebfaef4db39,lito's sari-sari store,14.637673106030611,121.09448432922363
178,563b1ea3498ed9576c3fbc62,labyu store,14.61647329927789,121.0694547903653
179,5c2c396864c8e1002c40eaf2,dj egg store,14.634654,121.096284
180,4e201c7fd22d0a3f59e9aa22,jenny store,14.622904991781082,121.09239155749395
181,5b7920e31543c7002cf9d5e6,healthy edge store,14.620354,121.056694
185,4f4e4780e4b00b42c530fdd2,lilian rice store,14.6123791,121.0635514
186,5de35de0593a3f0008a9c733,heat and serve food store,14.636232,121.10121
188,4e64520f2271573ad86ed280,savemore market,14.6229879405906,121.05597585439682
189,4f695e8de4b074b7db0c2b4c,sonja's kitchenette and minimart,14.637753921677824,121.07439874623999
190,5ed4dda693462b0008738ea5,eds minimart,14.622325,121.065475
194,59129518c530932ef9b49d04,sodam mart,14.611318856393607,121.07921159726214
195,5cc63de08ad62e002cb246cb,family choice meat shop,14.634392,121.096292
197,5a01a4cad552c74154c874d1,brads family & friends,14.644802,121.096178
200,5bc9ce8f6fd626002ce16e92,all about baking,14.609814,121.078904
202,5c30b91460255e002cb885a5,sweet alley,14.617242,121.05919
203,50c8852ee4b09dbd74e7054b,7-eleven,14.650584293618765,121.10600154235888
204,4ddbcc15b0fb2604df7158b0,7 eleven meralco,14.640820669001336,121.1216690165609
206,4f69ad0ee4b035664e6ee513,7eleven fairlane,14.664204175639451,121.10126732335686
207,4d1f191a90662d43a4d6f105,7-11 masinag,14.625776601518087,121.12478256225586
209,522aec9411d2118e9185069d,eyo's store & general merchandise,14.651834,121.119261
210,5023b927e4b065daa4ee0c98,sonya's sari-sari store,14.650175925031643,121.1083797732177
211,50cb09fbe4b0bd90907bd112,ofelia's store,14.656935610465354,121.11329276869878
212,522ff87c11d2d105518952bd,amo store - tumana,14.652625868675655,121.10142052173615
213,51a86d36498e8d9055e77f79,infinity store,14.6356397549198,121.1289425030525
217,5142884ae4b0145fc86a580d,maritthew general merchandise and minimart,14.657336623677637,121.1034385959721
218,604cd225e22bd868d5301329,fun & mart,14.657111,121.112871
219,4fba450fe4b00f660ca85ccf,glee mart,14.659056844635735,121.11252407687454
220,5904272535d3fc7ff27e71b1,alfamart,14.658794,121.114017
221,57d561ee498ebceb90899021,alfamart,14.624494,121.12058
227,4d82ff3281fdb1f7be67debf,7-eleven,14.61034728799644,121.05272864551584
230,55e5527d498e9676502219e2,7-eleven,14.604476632879104,121.04923456526808
231,4d7df401dd4a6ea8293b6025,7 eleven,14.61881192874723,121.03218348124024
233,4d4fe9693626a0937c0815bd,7 eleven,14.618279090450649,121.04866631216142
235,4f5e2232e4b085f52fb5e52e,7-eleven,14.604411,121.032869
236,4ec38a19be7b4ee610b76a79,7 eleven,14.628300018252085,121.01325858409508
237,52ffe4a7498e6161cb00240b,7-eleven,14.60577295689381,121.02376971888606
238,4d80be04dbc5f04d3327fdb6,7-eleven caltex,14.599639822419075,121.04976642532651
240,4d918024939e5481a0bfce9e,7-eleven,14.627894351068301,121.01333141326904
242,5125e928e4b0a5981e6e3dd2,7 11 rada st. legaspi village,14.629881,121.016746
246,4b912b4af964a520d0a733e3,ministop,14.59712050232039,121.03784045719944
248,4d2692803c7954814300bd9b,ministop quiapo,14.602038176566088,121.02714630381794
249,4bcfb4fe41b9ef3ba70df9e5,ministop,14.597042558231522,121.0378596805574
250,4d95585d9079b1f703dfdf09,people's convenience store,14.629697354464907,121.02813742275927
252,4bdc19f2383276b036c37369,little store,14.599120147815967,121.03804897198513
253,4bed0f2875feef3b3cf896e6,knj store,14.632787,121.032437
255,5150f650e4b0461f281a1cd0,helena ty store,14.61923,121.052494
260,51ef5763498efb60f9e8c7ab,richton's lucky dragon store,14.636856590105129,121.02818781842021
261,5fca4797f4b4032f245e5c7b,drink it now pare! community beer store,14.608924,121.028951
262,4f549ed1e4b0d9ab7ccad5a1,ate nengs lottery store,14.629145059669817,121.01976585154986
264,575a94b8498e85ba4a8162d4,twinkle winkle store,14.628824,121.018881
265,4d43d1832e326ea8dfcadda6,my dollar store,14.602481093186968,121.0509414855848
267,539154cf498e4b405081cad5,aloe vera forever store - forever living products philippines distributor,14.599992697409098,121.04903301768488
269,4fab6b2ce4b0be1a3d694249,doncadena rice store,14.603413,121.023357
270,4d80af7ce6d7721e364d1cc7,b5-a9 store,14.615470718862927,121.01438422082433
271,4d18800bbb64224b61afc765,wilson wine store,14.597325,121.038946
272,59d3189bbd40091e41c8a089,asian food store,14.596879,121.037794
276,57c7efc7498e9ad24bcacacd,assad mini mart - timog ave,14.636631,121.028235
277,5b98e61ff96b2c002cbfd4d6,kophil green mart korean grocery,14.603314,121.05064
279,4eeca9df0e61a41864360b3f,green mart,14.636472027813817,121.0299404544261
281,4e18132dae6092c2764e69d8,fuji mart japanese grocery,14.636561716964506,121.027168702076
282,4efeb8792c5b66f33b3d656b,fuji mart,14.636667882126996,121.02683272776899
283,4d89e9737d4c54811d095d71,tenaji mart,14.596743,121.037416
284,4fcc61e4e4b0280805278898,jash mart,14.598242946127355,121.03832251801921
286,4b764336f964a520c0452ee3,unimart,14.602612940636128,121.04767989417442
287,4eaa11628b8180c90b438df1,monterey,14.618392264076093,121.05200581032967
299,5fcf06cc5d037334832d44d9,all about baking,14.613332,121.038445
302,4e47a0fc45dd2955e5a7cdb0,7-eleven,14.606384768277637,120.98913646838747
303,4bce14d6937ca59349e4ad92,7-eleven,14.61347030522995,120.99676484472849
304,4d23f9ae75526dcb361c06a9,7-eleven,14.604567499195173,120.98772819736283
305,4e09a3f481dc6d6d36a69e82,7-eleven,14.599952954938082,120.98802141154893
306,5bb4cea66a5950002c00530f,7-eleven,14.609267,120.992974
307,4d31ecbb98336dcb83c21df0,"7-eleven m. dela fuente, sampaloc",14.610462617708711,120.99533098734784
308,4d7989d00ceba1cdbf98b358,7-eleven,14.600149191458224,120.97181554692486
309,522edf2e11d2b087f16ab127,7-eleven,14.601744278145292,121.00503983364042
310,5a4e15c1febf316fdc68c2bb,7-eleven,14.616604,120.980042
311,4d656628897a224babeb2bcf,7-eleven,14.609304311437812,121.01315277239995
312,4db4590f6e8179a9137b734b,mini 11-7 stop,14.61542513,120.98755999
313,4d3eff241a53ba7a40d13317,merryland convenience store 24/7,14.593142404236657,121.00239450953477
314,4ce16f120de52c0f6fb8a10c,ministop,14.598021909881512,120.99645958958867
315,4d52fa32e0275481265bbab6,ministop,14.623223271385335,120.9989772085531
316,4d55453058856dcbc4ad476d,ministop convience store,14.611115515593408,120.98827347322636
317,5cd5ae7cc97f28002c72c41f,ministop,14.60148,120.993521
318,4fa10f73e4b025db980ccaa8,ministop,14.595972930381116,120.99417716791181
319,4bcbc16868f976b0e3c26183,mini stop escolta,14.598450999975826,120.97913570253179
320,51173815e4b03bddafcc8bef,mini stop,14.618793608621095,120.98753409081972
321,4f35bb72e4b0d408a29ef173,mini stop,14.602669263568433,120.98115392956136
322,4ef2e4da77c810388d7c2e5c,mini stop,14.59630619949759,120.995022929836
324,4e886af502d5252656727264,finds convenience store,14.586070553102113,121.00211925578066
325,4d943fa374c8236aa0b5b8fc,liana's supermarket & department store,14.603779936878537,120.99306650488906
326,4cbb0c6bf50e224b1f48f7fb,mightee mart,14.616874488801379,120.98218463681599
327,540582cd498ec35533b74322,northern coffee bean store,14.623506,120.999626
328,5dd10cb947309b0008f33b5a,fruit store,14.633691,120.99535
329,4e3faf05b3add60836279b77,wines and liquor store,14.589896330494557,120.9834623336792
331,50a8fbb3e4b014b7ab8944de,remy's store,14.607222361944823,120.99230638877336
332,4f9bb65ee4b044503a5afb9b,crystalife water store,14.607530026563524,120.9883462909467
333,4c84dd14ee6fef3b6d2c385c,brenda's store,14.602889499420339,120.98829587868343
334,5159f3ea70430dedbb67472f,mama len's sidewalk store,14.59793252498448,120.99323093891142
335,4e3441e8091a2de10c68ea4a,ate rits mega sari-sari store,14.624790387648297,120.98743736743927
336,4ed48b26f790888b539e7016,nuts store,14.597092375790472,120.98237509263262
337,532670d6498ef7e20e6cd6a8,lanie's store,14.603506763422933,121.00830789816209
338,5c40633760255e002c2d0a00,jovan’s lucky store,14.603596,120.973633
339,5a7bed20838e595f44da991f,original hot sauce store,14.602774,120.973854
340,53357726498ed64df7b54950,joanne's store,14.615536,120.971814
341,53040ac7498e0bc938378336,puti's sari-sari store,14.617654117875901,120.97251581049052
342,5291618c498e2c42cf7a29bd,ann arthur's store,14.616419831451545,120.97166428946434
343,532c2812498e7cd077b03ffd,villacorta's store,14.61642,120.971656
344,5e096cb05af866000845cb02,retiro fruit store,14.630911,120.997634
345,4fe71261e4b02e429446c3af,sally's store,14.630677,121.000116
346,50b5e588e4b018567e08999a,ramon's store,14.588996,120.984983
348,4bd9db743f01c9b6ba6453a5,cbs store,14.589481015311398,121.00290298461913
349,4eaf4dff8b81d80bd7b4ede4,suki market,14.623035954130957,120.99950194358826
350,4cfc97d5d7206ea8ead94469,excelente cooked ham,14.597259102592473,120.98263199880041
351,503209b490e7ade56228b489,unitop,14.601160065316268,121.00099568300068
352,4bfb5bc58d30d13a541a0418,sm supermarket,14.604774479892374,121.01837396621704
353,4fed339de4b0562c82958885,"assad mini mart, un ave",14.6013717,120.9764438
354,4d034f2954d0236a8c3ce8d5,assad mini mart,14.584665123043534,120.99353124608447
356,5275a45a11d2b5136e4890c7,jash mart imported and local goods,14.623508,120.99947
357,4d88023b26a36ea8f0b6c4ad,shopper's mart,14.600572415676139,120.97564402725749
358,4d43d491e198721ed465b58b,super mightee mart,14.601863186363111,121.01189772569631
359,4d8714fe7e8ef04d963d40be,highmart supermarket,14.610845380596539,121.00500569579893
360,5dce233182792500084f65be,ic mart,14.596878,120.98832
362,4fc84829e4b0896b9f3a2315,bestline mart,14.59665252187799,120.98288992348071
377,4f411883e4b015f1bb16033c,7 eleven,14.614300860014986,121.11459092970286
378,4d00c3aa75d3236abe2eecf7,7-eleven,14.609807601923961,121.08124864393601
381,5ce0706dfc9e94002c5b5ede,7-eleven,14.589683,121.089525
384,4cee156a7b943704918b2b53,ministop,14.586199997819433,121.11340999603271
385,4bf9ede3b182c9b675c4795a,ministop,14.588826632743217,121.10370154742124
386,4c394cfe2c8020a174928c00,ministop,14.589924362104233,121.09577740955135
387,4d53cc7d5c9d236a7d32f6ce,ministop,14.607940073485118,121.08035841706725
388,4d10fac949586a31c7cc3dcc,ministop st joseph pasig,14.588712680156865,121.10382914543152
389,4c5575e706901b8d6a25834d,ministop lafayette 2,14.608352542919512,121.07905924906605
391,588f0be9e612f258ac03acba,la pacita biscuit factory store,14.620839,121.127625
